Corpus,Threat Model,LLM,Metric,Higher is Better,Data Points,Mean Value,Slope,Slope HDI Lower,Slope HDI Upper,P(Improvement),Effect per 1000 words,Effect (500→2500),In ROPE,Conclusion
RJ,SVM,Claude-3.5,accuracy@1,False,15,0.0761904761904762,0.002225993365128382,-1.5854789230330266,1.5643764856550495,0.50525,0.002225993365128382,0.004451986730256764,0.128875,Inconclusive
RJ,SVM,Claude-3.5,accuracy@5,False,15,0.2476190476190476,0.03528498035777595,-1.6180875942599833,1.5619279606960437,0.494625,0.03528498035777595,0.0705699607155519,0.13225,Inconclusive
RJ,SVM,Claude-3.5,true_class_confidence,False,15,0.058889088274489784,-0.020996861668352598,-1.442999991172698,1.5173123141887677,0.496625,-0.020996861668352598,-0.041993723336705195,0.13925,Inconclusive
RJ,SVM,Claude-3.5,entropy,True,15,2.7172191782829627,-0.020901399717167,-1.555274900885707,1.522322844945592,0.5005,-0.09180558213817568,-0.18361116427635135,0.11725,Inconclusive
RJ,SVM,Claude-3.5,bertscore,True,15,0.647423263390859,0.013165174896831038,-1.6112096607440094,1.5400016370532303,0.50075,0.013165174896831038,0.026330349793662076,0.122,Inconclusive
RJ,SVM,Claude-3.5,pinc,True,15,0.8334737173993098,0.0005838113754858903,-1.5830596347641177,1.438723842695049,0.496875,0.0005838113754858903,0.0011676227509717805,0.1165,Inconclusive
RJ,SVM,Gpt-4O,accuracy@1,False,15,0.06666666666666667,0.01570754251518326,-1.4137439422735265,1.6005060765826364,0.492625,0.01570754251518326,0.03141508503036652,0.116875,Inconclusive
RJ,SVM,Gpt-4O,accuracy@5,False,15,0.38412698412698415,0.0017168681189415746,-1.476968843521505,1.5338755880565667,0.5,0.0017168681189415746,0.003433736237883149,0.110125,Inconclusive
RJ,SVM,Gpt-4O,true_class_confidence,False,15,0.06193932606663909,0.012139102822586206,-1.5086567402335285,1.4394497619432571,0.502,0.012139102822586206,0.024278205645172413,0.116625,Inconclusive
RJ,SVM,Gpt-4O,entropy,True,15,3.674928939014071,0.02909834294980997,-1.5176542514970446,1.6430122737803503,0.501125,0.12780915871244183,0.25561831742488367,0.122375,Inconclusive
RJ,SVM,Gpt-4O,bertscore,True,15,0.7895092328389486,-0.003956542176114066,-1.5727527379180435,1.5475524294249223,0.4935,-0.003956542176114066,-0.007913084352228133,0.116625,Inconclusive
RJ,SVM,Gpt-4O,pinc,True,15,0.7194514456710184,-0.00944654355306119,-1.4693723853929246,1.751693297238489,0.498875,-0.00944654355306119,-0.01889308710612238,0.122875,Inconclusive
RJ,ROBERTA,Gemma-2,accuracy@1,False,15,0.031746031746031744,0.006679534235230762,-1.5828514365385753,1.5591391328827904,0.494,0.006679534235230762,0.013359068470461524,0.1345,Inconclusive
RJ,ROBERTA,Gemma-2,accuracy@5,False,15,0.22539682539682543,-0.018469014992971856,-1.4780226057589574,1.5650217118682241,0.501375,-0.018469014992971856,-0.03693802998594371,0.127375,Inconclusive
RJ,ROBERTA,Gemma-2,true_class_confidence,False,15,0.03689569666360815,-0.014125256141682169,-1.5590918291218787,1.533152712226886,0.501625,-0.014125256141682169,-0.028250512283364337,0.1215,Inconclusive
RJ,ROBERTA,Gemma-2,entropy,True,15,1.079976503054301,-0.003881840235066836,-1.60017718154374,1.7326439285640256,0.50725,-0.017050274496927663,-0.034100548993855326,0.132125,Inconclusive
RJ,ROBERTA,Gemma-2,bertscore,True,14,0.5414860461439405,-0.006129924807386493,-1.4736103670093952,1.6035759101391633,0.500875,-0.006129924807386493,-0.012259849614772986,0.117875,Inconclusive
RJ,ROBERTA,Gemma-2,pinc,True,15,0.9109200245077799,-0.0044238371274258,-1.5971647027751514,1.4811936186122994,0.5065,-0.0044238371274258,-0.0088476742548516,0.129,Inconclusive
RJ,ROBERTA,Llama-3.1,accuracy@1,False,15,0.02857142857142857,-0.00815429049136971,-1.504570959159354,1.604545068987622,0.503625,-0.00815429049136971,-0.01630858098273942,0.1125,Inconclusive
RJ,ROBERTA,Llama-3.1,accuracy@5,False,15,0.16190476190476188,-0.008896333065132964,-1.5371295459082597,1.4946222742043451,0.500375,-0.008896333065132964,-0.01779266613026593,0.131875,Inconclusive
RJ,ROBERTA,Llama-3.1,true_class_confidence,False,15,0.02945978002001842,-0.0003176013981066319,-1.6719435855794562,1.4244516013068318,0.496,-0.0003176013981066319,-0.0006352027962132638,0.114375,Inconclusive
RJ,ROBERTA,Llama-3.1,entropy,True,15,1.5224901596705118,-0.018634452455342027,-1.4640264839920567,1.5716771974297168,0.49325,-0.08184843018354124,-0.16369686036708248,0.127875,Inconclusive
RJ,ROBERTA,Llama-3.1,bertscore,True,15,0.5480610728263855,0.010455994765324014,-1.6256983100354319,1.51660973218523,0.500875,0.010455994765324014,0.020911989530648028,0.13725,Inconclusive
RJ,ROBERTA,Llama-3.1,pinc,True,15,0.9159354818649973,-0.02073785086569182,-1.5204695533229733,1.4955293680464021,0.49575,-0.02073785086569182,-0.04147570173138364,0.115,Inconclusive
RJ,ROBERTA,Ministral,accuracy@1,False,15,0.03809523809523809,-0.0020851016271260896,-1.5932482804872612,1.4722089681237744,0.496375,-0.0020851016271260896,-0.004170203254252179,0.124125,Inconclusive
RJ,ROBERTA,Ministral,accuracy@5,False,15,0.14285714285714288,-0.02767641241495113,-1.6698248991174998,1.448111482661092,0.499125,-0.02767641241495113,-0.05535282482990226,0.1375,Inconclusive
RJ,ROBERTA,Ministral,true_class_confidence,False,15,0.03268793324629466,0.0055635224322640705,-1.712006765068406,1.4485704103857295,0.498375,0.0055635224322640705,0.011127044864528141,0.12275,Inconclusive
RJ,ROBERTA,Ministral,entropy,True,15,1.7030070940653483,0.014431829811404916,-1.560420276229915,1.547221366331919,0.5,0.06338917752321173,0.12677835504642346,0.1175,Inconclusive
RJ,ROBERTA,Ministral,bertscore,True,15,0.5463387767473856,-0.017883078722144986,-1.5250188401184723,1.5540084836036565,0.497,-0.017883078722144986,-0.03576615744428997,0.139875,Inconclusive
RJ,ROBERTA,Ministral,pinc,True,15,0.9044748575090817,-0.02132411013838153,-1.7080743780000687,1.5622043196970823,0.4915,-0.02132411013838153,-0.04264822027676306,0.144625,Inconclusive
RJ,ROBERTA,Claude-3.5,accuracy@1,False,15,0.07619047619047618,-0.03472726979101617,-1.6109775305169,1.5785564457234134,0.50975,-0.03472726979101617,-0.06945453958203233,0.14925,Inconclusive
RJ,ROBERTA,Claude-3.5,accuracy@5,False,15,0.2222222222222222,0.013671948843460152,-1.448583426520812,1.5364315433135558,0.499375,0.013671948843460152,0.027343897686920304,0.11575,Inconclusive
RJ,ROBERTA,Claude-3.5,true_class_confidence,False,15,0.07324996665120125,-0.017648677072842303,-1.4654210482100782,1.5157774639321004,0.510375,-0.017648677072842303,-0.035297354145684606,0.12025,Inconclusive
RJ,ROBERTA,Claude-3.5,entropy,True,15,1.231649633248647,-0.013579639864649341,-1.5933824327681985,1.5201770990428254,0.499875,-0.059646088772560314,-0.11929217754512063,0.1225,Inconclusive
RJ,ROBERTA,Claude-3.5,bertscore,True,15,0.647423263390859,0.013165174896831038,-1.6112096607440094,1.5400016370532303,0.50075,0.013165174896831038,0.026330349793662076,0.122,Inconclusive
RJ,ROBERTA,Claude-3.5,pinc,True,15,0.8334737173993098,0.0005838113754858903,-1.5830596347641177,1.438723842695049,0.496875,0.0005838113754858903,0.0011676227509717805,0.1165,Inconclusive
RJ,ROBERTA,Gpt-4O,accuracy@1,False,15,0.13968253968253966,-0.01954416689800582,-1.6261585637050797,1.436541099458601,0.5065,-0.01954416689800582,-0.03908833379601164,0.114875,Inconclusive
RJ,ROBERTA,Gpt-4O,accuracy@5,False,15,0.2793650793650793,-0.0009969437939487435,-1.5243590309044035,1.5676013372439952,0.499625,-0.0009969437939487435,-0.001993887587897487,0.12675,Inconclusive
RJ,ROBERTA,Gpt-4O,true_class_confidence,False,15,0.12615070392688116,0.013833778346248294,-1.5678766618818196,1.4824947475539456,0.491375,0.013833778346248294,0.027667556692496587,0.11075,Inconclusive
RJ,ROBERTA,Gpt-4O,entropy,True,15,1.7368354082107544,0.006614108233696692,-1.4848732432262326,1.6584822763198277,0.49475,0.029051262831010435,0.05810252566202087,0.128125,Inconclusive
RJ,ROBERTA,Gpt-4O,bertscore,True,15,0.7895092328389486,-0.003956542176114066,-1.5727527379180435,1.5475524294249223,0.4935,-0.003956542176114066,-0.007913084352228133,0.116625,Inconclusive
RJ,ROBERTA,Gpt-4O,pinc,True,15,0.7194514456710184,-0.00944654355306119,-1.4693723853929246,1.751693297238489,0.498875,-0.00944654355306119,-0.01889308710612238,0.122875,Inconclusive
